figure,specimen,row_px1200,x_pt,y_pt,run_width_px,slip_in,load_kips
Fig. 3.16,HTFGB-06ST,2074,206.45,229.47,61,0.15045,20.815
Fig. 3.16,HTFGB-06ST,2075,206.36,229.53,60,0.14979,20.794
Fig. 3.16,HTFGB-06ST,2076,206.3,229.59,58,0.14935,20.773
Fig. 3.16,HTFGB-06ST,2077,206.3,229.65,58,0.14935,20.751
Fig. 3.16,HTFGB-06ST,2078,206.27,229.71,57,0.14913,20.73
Fig. 3.16,HTFGB-06ST,2079,206.27,229.77,57,0.14913,20.709
Fig. 3.16,HTFGB-06ST,2080,206.24,229.83,58,0.14891,20.687
Fig. 3.16,HTFGB-06ST,2081,206.21,229.89,57,0.14869,20.666
Fig. 3.16,HTFGB-06ST,2082,206.21,229.95,57,0.14869,20.645
Fig. 3.16,HTFGB-06ST,2083,206.18,230.01,56,0.14847,20.624
Fig. 3.16,HTFGB-06ST,2084,206.18,230.07,56,0.14847,20.602
Fig. 3.16,HTFGB-06ST,2085,206.21,230.13,55,0.14869,20.581
Fig. 3.16,HTFGB-06ST,2086,206.18,230.19,54,0.14847,20.56
Fig. 3.16,HTFGB-06ST,2087,206.18,230.25,54,0.14847,20.538
Fig. 3.16,HTFGB-06ST,2088,206.18,230.31,54,0.14847,20.517
Fig. 3.16,HTFGB-06ST,2089,206.15,230.37,53,0.14826,20.496
Fig. 3.16,HTFGB-06ST,2090,206.18,230.43,52,0.14847,20.474
Fig. 3.16,HTFGB-06ST,2091,206.18,230.49,52,0.14847,20.453
Fig. 3.16,HTFGB-06ST,2092,206.15,230.55,51,0.14826,20.432
Fig. 3.16,HTFGB-06ST,2093,206.15,230.61,49,0.14826,20.41
Fig. 3.16,HTFGB-06ST,2094,206.15,230.67,49,0.14826,20.389
Fig. 3.16,HTFGB-06ST,2095,206.15,230.73,47,0.14826,20.368
Fig. 3.16,HTFGB-06ST,2096,206.15,230.79,47,0.14826,20.346
Fig. 3.16,HTFGB-06ST,2097,206.15,230.85,45,0.14826,20.325
Fig. 3.16,HTFGB-06ST,2098,206.15,230.91,45,0.14826,20.304
Fig. 3.16,HTFGB-06ST,2099,206.15,230.97,43,0.14826,20.282
Fig. 3.16,HTFGB-06ST,2100,206.15,231.03,41,0.14826,20.261
Fig. 3.16,HTFGB-06ST,2101,206.15,231.09,39,0.14826,20.24
Fig. 3.16,HTFGB-06ST,2102,206.15,231.15,37,0.14826,20.219
Fig. 3.16,HTFGB-06ST,2103,206.15,231.21,35,0.14826,20.197
Fig. 3.16,HTFGB-06ST,2104,206.15,231.27,33,0.14826,20.176
Fig. 3.16,HTFGB-06ST,2105,206.15,231.33,29,0.14826,20.155
Fig. 3.16,HTFGB-06ST,2106,206.18,231.39,26,0.14847,20.133
Fig. 3.16,HTFGB-06ST,2107,206.18,231.45,22,0.14847,20.112
Fig. 3.16,HTFGB-06ST,2108,206.15,231.51,17,0.14826,20.091
Fig. 3.16,HTFGB-06ST,2109,206.18,231.57,10,0.14847,20.069
Fig. 3.16,HTFGB-06ST,2131,204.32,232.89,12,0.13488,19.6
Fig. 3.16,HTFGB-06ST,2132,204.32,232.95,18,0.13488,19.579
Fig. 3.16,HTFGB-06ST,2133,204.32,233.01,24,0.13488,19.558
Fig. 3.16,HTFGB-06ST,2134,204.32,233.07,28,0.13488,19.536
Fig. 3.16,HTFGB-06ST,2135,204.32,233.13,30,0.13488,19.515
Fig. 3.16,HTFGB-06ST,2136,204.35,233.19,33,0.1351,19.494
Fig. 3.16,HTFGB-06ST,2137,204.32,233.25,36,0.13488,19.472
Fig. 3.16,HTFGB-06ST,2138,204.32,233.31,38,0.13488,19.451
Fig. 3.16,HTFGB-06ST,2139,204.32,233.37,40,0.13488,19.43
Fig. 3.16,HTFGB-06ST,2140,204.32,233.43,42,0.13488,19.408
Fig. 3.16,HTFGB-06ST,2141,204.32,233.49,44,0.13488,19.387
Fig. 3.16,HTFGB-06ST,2142,204.35,233.55,45,0.1351,19.366
Fig. 3.16,HTFGB-06ST,2143,204.35,233.61,47,0.1351,19.345
Fig. 3.16,HTFGB-06ST,2144,204.32,233.67,48,0.13488,19.323
Fig. 3.16,HTFGB-06ST,2145,204.35,233.73,49,0.1351,19.302
Fig. 3.16,HTFGB-06ST,2146,204.32,233.79,50,0.13488,19.281
Fig. 3.16,HTFGB-06ST,2147,204.32,233.85,52,0.13488,19.259
Fig. 3.16,HTFGB-06ST,2148,204.29,233.91,53,0.13466,19.238
Fig. 3.16,HTFGB-06ST,2149,204.29,233.97,55,0.13466,19.217
Fig. 3.16,HTFGB-06ST,2150,204.29,234.03,55,0.13466,19.195
Fig. 3.16,HTFGB-06ST,2151,204.26,234.09,56,0.13444,19.174
Fig. 3.16,HTFGB-06ST,2152,204.26,234.15,56,0.13444,19.153
Fig. 3.16,HTFGB-06ST,2153,204.26,234.21,58,0.13444,19.131
Fig. 3.16,HTFGB-06ST,2154,204.26,234.27,58,0.13444,19.11
Fig. 3.16,HTFGB-06ST,2155,204.23,234.33,59,0.13423,19.089
Fig. 3.16,HTFGB-06ST,2156,204.23,234.39,59,0.13423,19.067
Fig. 3.16,HTFGB-06ST,2157,204.2,234.45,60,0.13401,19.046
Fig. 3.16,HTFGB-06ST,2158,204.2,234.51,60,0.13401,19.025
Fig. 3.16,HTFGB-06ST,2159,204.17,234.57,61,0.13379,19.003
Fig. 3.16,HTFGB-06ST,2160,204.17,234.63,61,0.13379,18.982
Fig. 3.16,HTFGB-06ST,2161,204.17,234.69,61,0.13379,18.961
Fig. 3.16,HTFGB-06ST,2162,204.14,234.75,62,0.13357,18.939
Fig. 3.16,HTFGB-06ST,2163,204.14,234.81,62,0.13357,18.918
Fig. 3.16,HTFGB-06ST,2164,204.11,234.87,63,0.13335,18.897
Fig. 3.16,HTFGB-06ST,2165,204.11,234.93,63,0.13335,18.876
Fig. 3.16,HTFGB-06ST,2166,204.08,234.99,64,0.13313,18.854
Fig. 3.16,HTFGB-06ST,2167,204.08,235.05,64,0.13313,18.833
Fig. 3.16,HTFGB-06ST,2168,204.02,235.11,64,0.13269,18.812
Fig. 3.16,HTFGB-06ST,2169,204.02,235.17,64,0.13269,18.79
Fig. 3.16,HTFGB-06ST,2170,203.99,235.23,65,0.13247,18.769
Fig. 3.16,HTFGB-06ST,2171,203.99,235.29,65,0.13247,18.748
Fig. 3.16,HTFGB-06ST,2172,203.96,235.35,66,0.13225,18.726
Fig. 3.16,HTFGB-06ST,2173,203.93,235.41,65,0.13203,18.705
Fig. 3.16,HTFGB-06ST,2174,203.9,235.47,66,0.13181,18.684
Fig. 3.16,HTFGB-06ST,2175,203.9,235.53,66,0.13181,18.662
Fig. 3.16,HTFGB-06ST,2176,203.9,235.59,66,0.13181,18.641
Fig. 3.16,HTFGB-06ST,2177,203.84,235.65,66,0.13138,18.62
Fig. 3.16,HTFGB-06ST,2178,203.84,235.71,66,0.13138,18.598
Fig. 3.16,HTFGB-06ST,2179,203.81,235.77,65,0.13116,18.577
Fig. 3.16,HTFGB-06ST,2180,203.81,235.83,65,0.13116,18.556
Fig. 3.16,HTFGB-06ST,2181,203.75,235.89,65,0.13072,18.534
Fig. 3.16,HTFGB-06ST,2182,203.72,235.95,64,0.1305,18.513
Fig. 3.16,HTFGB-06ST,2183,203.69,236.01,63,0.13028,18.492
Fig. 3.16,HTFGB-06ST,2184,203.66,236.07,64,0.13006,18.471
Fig. 3.16,HTFGB-06ST,2185,203.6,236.13,64,0.12962,18.449
Fig. 3.16,HTFGB-06ST,2186,203.57,236.19,63,0.1294,18.428
Fig. 3.16,HTFGB-06ST,2187,203.54,236.25,64,0.12918,18.407
Fig. 3.16,HTFGB-06ST,2188,203.51,236.31,63,0.12896,18.385
Fig. 3.16,HTFGB-06ST,2189,203.48,236.37,64,0.12874,18.364
Fig. 3.16,HTFGB-06ST,2190,203.45,236.43,65,0.12853,18.343
Fig. 3.16,HTFGB-06ST,2191,203.42,236.49,64,0.12831,18.321
Fig. 3.16,HTFGB-06ST,2192,203.39,236.55,65,0.12809,18.3
Fig. 3.16,HTFGB-06ST,2193,203.36,236.61,64,0.12787,18.279
Fig. 3.16,HTFGB-06ST,2194,203.33,236.67,65,0.12765,18.257
Fig. 3.16,HTFGB-06ST,2195,203.3,236.73,64,0.12743,18.236
Fig. 3.16,HTFGB-06ST,2196,203.3,236.79,64,0.12743,18.215
Fig. 3.16,HTFGB-06ST,2197,203.3,236.85,64,0.12743,18.193
Fig. 3.16,HTFGB-06ST,2198,203.24,236.91,64,0.12699,18.172
Fig. 3.16,HTFGB-06ST,2199,203.24,236.97,64,0.12699,18.151
Fig. 3.16,HTFGB-06ST,2200,203.18,237.03,64,0.12655,18.129
Fig. 3.16,HTFGB-06ST,2201,203.15,237.09,63,0.12633,18.108
Fig. 3.16,HTFGB-06ST,2202,203.15,237.15,63,0.12633,18.087
Fig. 3.16,HTFGB-06ST,2203,203.12,237.21,62,0.12611,18.065
Fig. 3.16,HTFGB-06ST,2204,203.12,237.27,62,0.12611,18.044
Fig. 3.16,HTFGB-06ST,2205,203.12,237.33,62,0.12611,18.023
Fig. 3.16,HTFGB-06ST,2206,203.09,237.39,61,0.12589,18.002
Fig. 3.16,HTFGB-06ST,2207,203.09,237.45,61,0.12589,17.98
Fig. 3.16,HTFGB-06ST,2208,203.09,237.51,61,0.12589,17.959
Fig. 3.16,HTFGB-06ST,2209,203.09,237.57,61,0.12589,17.938
Fig. 3.16,HTFGB-06ST,2210,203.09,237.63,61,0.12589,17.916
Fig. 3.16,HTFGB-06ST,2211,203.09,237.69,61,0.12589,17.895
Fig. 3.16,HTFGB-06ST,2212,203.06,237.75,60,0.12568,17.874
Fig. 3.16,HTFGB-06ST,2213,203.06,237.81,60,0.12568,17.852
Fig. 3.16,HTFGB-06ST,2214,203.06,237.87,60,0.12568,17.831
Fig. 3.16,HTFGB-06ST,2215,203.03,237.93,59,0.12546,17.81
Fig. 3.16,HTFGB-06ST,2216,203.03,237.99,59,0.12546,17.788
Fig. 3.16,HTFGB-06ST,2217,203.03,238.05,57,0.12546,17.767
Fig. 3.16,HTFGB-06ST,2218,203.03,238.11,57,0.12546,17.746
Fig. 3.16,HTFGB-06ST,2219,203.0,238.17,56,0.12524,17.724
Fig. 3.16,HTFGB-06ST,2220,203.0,238.23,56,0.12524,17.703
Fig. 3.16,HTFGB-06ST,2221,203.0,238.29,54,0.12524,17.682
Fig. 3.16,HTFGB-06ST,2222,202.97,238.35,53,0.12502,17.66
Fig. 3.16,HTFGB-06ST,2223,202.97,238.41,51,0.12502,17.639
Fig. 3.16,HTFGB-06ST,2224,202.94,238.47,50,0.1248,17.618
Fig. 3.16,HTFGB-06ST,2225,202.97,238.53,49,0.12502,17.597
Fig. 3.16,HTFGB-06ST,2226,202.94,238.59,48,0.1248,17.575
Fig. 3.16,HTFGB-06ST,2227,202.94,238.65,46,0.1248,17.554
Fig. 3.16,HTFGB-06ST,2228,202.94,238.71,44,0.1248,17.533
Fig. 3.16,HTFGB-06ST,2229,202.97,238.77,43,0.12502,17.511
Fig. 3.16,HTFGB-06ST,2230,202.94,238.83,40,0.1248,17.49
Fig. 3.16,HTFGB-06ST,2231,201.32,238.89,12,0.11296,17.469
Fig. 3.16,HTFGB-06ST,2232,202.37,238.95,55,0.12063,17.447
Fig. 3.16,HTFGB-06ST,2233,202.25,239.01,57,0.11976,17.426
Fig. 3.16,HTFGB-06ST,2234,202.13,239.07,57,0.11888,17.405
Fig. 3.16,HTFGB-06ST,2235,202.01,239.13,57,0.118,17.383
Fig. 3.16,HTFGB-06ST,2236,201.89,239.19,57,0.11713,17.362
Fig. 3.16,HTFGB-06ST,2237,201.77,239.25,55,0.11625,17.341
Fig. 3.16,HTFGB-06ST,2238,201.23,239.31,41,0.1123,17.319
Fig. 3.16,HTFGB-06ST,2239,201.23,239.37,43,0.1123,17.298
Fig. 3.16,HTFGB-06ST,2240,201.23,239.43,45,0.1123,17.277
Fig. 3.16,HTFGB-06ST,2241,201.2,239.49,46,0.11208,17.255
Fig. 3.16,HTFGB-06ST,2242,201.2,239.55,48,0.11208,17.234
Fig. 3.16,HTFGB-06ST,2243,201.2,239.61,50,0.11208,17.213
Fig. 3.16,HTFGB-06ST,2244,201.2,239.67,50,0.11208,17.191
Fig. 3.16,HTFGB-06ST,2245,201.2,239.73,52,0.11208,17.17
Fig. 3.16,HTFGB-06ST,2246,201.17,239.79,53,0.11186,17.149
Fig. 3.16,HTFGB-06ST,2247,201.2,239.85,54,0.11208,17.128
Fig. 3.16,HTFGB-06ST,2248,201.17,239.91,55,0.11186,17.106
Fig. 3.16,HTFGB-06ST,2249,201.2,239.97,56,0.11208,17.085
Fig. 3.16,HTFGB-06ST,2250,201.2,240.03,56,0.11208,17.064
Fig. 3.16,HTFGB-06ST,2251,201.17,240.09,57,0.11186,17.042
Fig. 3.16,HTFGB-06ST,2252,201.17,240.15,57,0.11186,17.021
Fig. 3.16,HTFGB-06ST,2253,201.17,240.21,59,0.11186,17.0
Fig. 3.16,HTFGB-06ST,2254,201.17,240.27,59,0.11186,16.978
Fig. 3.16,HTFGB-06ST,2255,201.14,240.33,60,0.11165,16.957
Fig. 3.16,HTFGB-06ST,2256,201.11,240.39,61,0.11143,16.936
Fig. 3.16,HTFGB-06ST,2257,201.08,240.45,62,0.11121,16.914
Fig. 3.16,HTFGB-06ST,2258,201.08,240.51,62,0.11121,16.893
Fig. 3.16,HTFGB-06ST,2259,201.05,240.57,63,0.11099,16.872
Fig. 3.16,HTFGB-06ST,2260,201.02,240.63,64,0.11077,16.85
Fig. 3.16,HTFGB-06ST,2261,201.02,240.69,64,0.11077,16.829
Fig. 3.16,HTFGB-06ST,2262,200.99,240.75,65,0.11055,16.808
Fig. 3.16,HTFGB-06ST,2263,200.96,240.81,66,0.11033,16.786
Fig. 3.16,HTFGB-06ST,2264,200.93,240.87,67,0.11011,16.765
Fig. 3.16,HTFGB-06ST,2265,200.87,240.93,69,0.10967,16.744
Fig. 3.16,HTFGB-06ST,2266,200.84,240.99,70,0.10945,16.723
Fig. 3.16,HTFGB-06ST,2267,200.84,241.05,70,0.10945,16.701
Fig. 3.16,HTFGB-06ST,2268,200.78,241.11,70,0.10901,16.68
Fig. 3.16,HTFGB-06ST,2269,200.75,241.17,71,0.1088,16.659
Fig. 3.16,HTFGB-06ST,2270,200.72,241.23,72,0.10858,16.637
Fig. 3.16,HTFGB-06ST,2271,200.69,241.29,73,0.10836,16.616
Fig. 3.16,HTFGB-06ST,2272,200.66,241.35,72,0.10814,16.595
Fig. 3.16,HTFGB-06ST,2273,200.63,241.41,73,0.10792,16.573
Fig. 3.16,HTFGB-06ST,2274,200.63,241.47,73,0.10792,16.552
Fig. 3.16,HTFGB-06ST,2275,200.57,241.53,73,0.10748,16.531
Fig. 3.16,HTFGB-06ST,2276,200.57,241.59,73,0.10748,16.509
Fig. 3.16,HTFGB-06ST,2277,200.54,241.65,72,0.10726,16.488
Fig. 3.16,HTFGB-06ST,2278,200.48,241.71,72,0.10682,16.467
Fig. 3.16,HTFGB-06ST,2279,200.48,241.77,72,0.10682,16.445
Fig. 3.16,HTFGB-06ST,2280,200.45,241.83,71,0.1066,16.424
Fig. 3.16,HTFGB-06ST,2281,200.45,241.89,71,0.1066,16.403
Fig. 3.16,HTFGB-06ST,2282,200.42,241.95,72,0.10638,16.381
Fig. 3.16,HTFGB-06ST,2283,200.39,242.01,71,0.10616,16.36
Fig. 3.16,HTFGB-06ST,2284,200.39,242.07,71,0.10616,16.339
Fig. 3.16,HTFGB-06ST,2285,200.36,242.13,70,0.10595,16.317
Fig. 3.16,HTFGB-06ST,2286,200.36,242.19,70,0.10595,16.296
Fig. 3.16,HTFGB-06ST,2287,200.33,242.25,69,0.10573,16.275
Fig. 3.16,HTFGB-06ST,2288,200.33,242.31,69,0.10573,16.254
Fig. 3.16,HTFGB-06ST,2289,200.3,242.37,68,0.10551,16.232
Fig. 3.16,HTFGB-06ST,2290,200.3,242.43,68,0.10551,16.211
Fig. 3.16,HTFGB-06ST,2291,200.3,242.49,68,0.10551,16.19
Fig. 3.16,HTFGB-06ST,2292,200.27,242.55,67,0.10529,16.168
Fig. 3.16,HTFGB-06ST,2293,200.27,242.61,67,0.10529,16.147
Fig. 3.16,HTFGB-06ST,2294,200.24,242.67,66,0.10507,16.126
Fig. 3.16,HTFGB-06ST,2295,200.0,242.73,72,0.10332,16.104
Fig. 3.16,HTFGB-06ST,2296,199.91,242.79,75,0.10266,16.083
Fig. 3.16,HTFGB-06ST,2297,199.79,242.85,77,0.10178,16.062
Fig. 3.16,HTFGB-06ST,2298,199.7,242.91,78,0.10112,16.04
Fig. 3.16,HTFGB-06ST,2299,199.64,242.97,78,0.10068,16.019
Fig. 3.16,HTFGB-06ST,2300,199.58,243.03,80,0.10025,15.998
Fig. 3.16,HTFGB-06ST,2301,199.49,243.09,81,0.09959,15.976
Fig. 3.16,HTFGB-06ST,2302,199.46,243.15,82,0.09937,15.955
Fig. 3.16,HTFGB-06ST,2303,199.43,243.21,83,0.09915,15.934
Fig. 3.16,HTFGB-06ST,2304,199.34,243.27,84,0.09849,15.912
Fig. 3.16,HTFGB-06ST,2305,199.31,243.33,85,0.09827,15.891
Fig. 3.16,HTFGB-06ST,2306,199.25,243.39,85,0.09783,15.87
Fig. 3.16,HTFGB-06ST,2307,199.22,243.45,84,0.09762,15.849
Fig. 3.16,HTFGB-06ST,2308,199.19,243.51,85,0.0974,15.827
Fig. 3.16,HTFGB-06ST,2309,199.13,243.57,85,0.09696,15.806
Fig. 3.16,HTFGB-06ST,2310,199.07,243.63,85,0.09652,15.785
Fig. 3.16,HTFGB-06ST,2311,199.04,243.69,84,0.0963,15.763
Fig. 3.16,HTFGB-06ST,2312,198.98,243.75,84,0.09586,15.742
Fig. 3.16,HTFGB-06ST,2313,198.95,243.81,83,0.09564,15.721
Fig. 3.16,HTFGB-06ST,2314,198.89,243.87,83,0.0952,15.699
Fig. 3.16,HTFGB-06ST,2315,198.86,243.93,82,0.09498,15.678
Fig. 3.16,HTFGB-06ST,2316,198.77,243.99,81,0.09433,15.657
Fig. 3.16,HTFGB-06ST,2317,198.74,244.05,80,0.09411,15.635
Fig. 3.16,HTFGB-06ST,2318,198.65,244.11,79,0.09345,15.614
Fig. 3.16,HTFGB-06ST,2319,198.56,244.17,78,0.09279,15.593
Fig. 3.16,HTFGB-06ST,2320,198.38,244.23,76,0.09148,15.571
Fig. 3.16,HTFGB-06ST,2321,198.23,244.29,73,0.09038,15.55
Fig. 3.16,HTFGB-06ST,2322,198.11,244.35,71,0.0895,15.529
Fig. 3.16,HTFGB-06ST,2323,197.93,244.41,69,0.08819,15.507
Fig. 3.16,HTFGB-06ST,2324,197.93,244.47,69,0.08819,15.486
Fig. 3.16,HTFGB-06ST,2325,197.9,244.53,70,0.08797,15.465
Fig. 3.16,HTFGB-06ST,2326,197.87,244.59,71,0.08775,15.443
Fig. 3.16,HTFGB-06ST,2327,197.84,244.65,72,0.08753,15.422
Fig. 3.16,HTFGB-06ST,2328,197.87,244.71,73,0.08775,15.401
Fig. 3.16,HTFGB-06ST,2329,197.84,244.77,74,0.08753,15.38
Fig. 3.16,HTFGB-06ST,2330,197.81,244.83,75,0.08731,15.358
Fig. 3.16,HTFGB-06ST,2331,197.81,244.89,75,0.08731,15.337
Fig. 3.16,HTFGB-06ST,2332,197.78,244.95,76,0.08709,15.316
Fig. 3.16,HTFGB-06ST,2333,197.78,245.01,76,0.08709,15.294
Fig. 3.16,HTFGB-06ST,2334,197.75,245.07,77,0.08687,15.273
Fig. 3.16,HTFGB-06ST,2335,197.75,245.13,77,0.08687,15.252
Fig. 3.16,HTFGB-06ST,2336,197.75,245.19,77,0.08687,15.23
Fig. 3.16,HTFGB-06ST,2337,197.72,245.25,76,0.08665,15.209
Fig. 3.16,HTFGB-06ST,2338,197.69,245.31,77,0.08644,15.188
Fig. 3.16,HTFGB-06ST,2339,197.69,245.37,77,0.08644,15.166
Fig. 3.16,HTFGB-06ST,2340,197.69,245.43,77,0.08644,15.145
Fig. 3.16,HTFGB-06ST,2341,197.66,245.49,76,0.08622,15.124
Fig. 3.16,HTFGB-06ST,2342,197.66,245.55,76,0.08622,15.102
Fig. 3.16,HTFGB-06ST,2343,197.66,245.61,76,0.08622,15.081
Fig. 3.16,HTFGB-06ST,2344,197.63,245.67,75,0.086,15.06
Fig. 3.16,HTFGB-06ST,2345,197.6,245.73,76,0.08578,15.038
Fig. 3.16,HTFGB-06ST,2346,197.39,245.79,81,0.08424,15.017
Fig. 3.16,HTFGB-06ST,2347,197.27,245.85,83,0.08337,14.996
Fig. 3.16,HTFGB-06ST,2348,197.21,245.91,85,0.08293,14.975
Fig. 3.16,HTFGB-06ST,2349,197.15,245.97,85,0.08249,14.953
Fig. 3.16,HTFGB-06ST,2350,197.06,246.03,86,0.08183,14.932
Fig. 3.16,HTFGB-06ST,2351,197.0,246.09,86,0.08139,14.911
Fig. 3.16,HTFGB-06ST,2352,196.94,246.15,86,0.08095,14.889
Fig. 3.16,HTFGB-06ST,2353,196.88,246.21,86,0.08052,14.868
Fig. 3.16,HTFGB-06ST,2354,196.76,246.27,86,0.07964,14.847
Fig. 3.16,HTFGB-06ST,2355,196.67,246.33,87,0.07898,14.825
Fig. 3.16,HTFGB-06ST,2356,196.64,246.39,88,0.07876,14.804
Fig. 3.16,HTFGB-06ST,2357,196.58,246.45,90,0.07832,14.783
Fig. 3.16,HTFGB-06ST,2358,196.55,246.51,91,0.0781,14.761
Fig. 3.16,HTFGB-06ST,2359,196.49,246.57,91,0.07767,14.74
Fig. 3.16,HTFGB-06ST,2360,196.46,246.63,92,0.07745,14.719
Fig. 3.16,HTFGB-06ST,2361,196.43,246.69,93,0.07723,14.697
Fig. 3.16,HTFGB-06ST,2362,196.37,246.75,93,0.07679,14.676
Fig. 3.16,HTFGB-06ST,2363,196.37,246.81,93,0.07679,14.655
Fig. 3.16,HTFGB-06ST,2364,196.31,246.87,93,0.07635,14.633
Fig. 3.16,HTFGB-06ST,2365,196.28,246.93,94,0.07613,14.612
Fig. 3.16,HTFGB-06ST,2366,196.28,246.99,94,0.07613,14.591
Fig. 3.16,HTFGB-06ST,2367,196.22,247.05,94,0.07569,14.569
Fig. 3.16,HTFGB-06ST,2368,196.22,247.11,94,0.07569,14.548
Fig. 3.16,HTFGB-06ST,2369,196.19,247.17,93,0.07547,14.527
Fig. 3.16,HTFGB-06ST,2370,196.13,247.23,93,0.07504,14.506
Fig. 3.16,HTFGB-06ST,2371,196.07,247.29,93,0.0746,14.484
Fig. 3.16,HTFGB-06ST,2372,196.01,247.35,93,0.07416,14.463
Fig. 3.16,HTFGB-06ST,2373,195.95,247.41,93,0.07372,14.442
Fig. 3.16,HTFGB-06ST,2374,195.89,247.47,93,0.07328,14.42
Fig. 3.16,HTFGB-06ST,2375,195.83,247.53,93,0.07284,14.399
Fig. 3.16,HTFGB-06ST,2376,195.74,247.59,92,0.07219,14.378
Fig. 3.16,HTFGB-06ST,2377,195.68,247.65,92,0.07175,14.356
Fig. 3.16,HTFGB-06ST,2378,195.62,247.71,90,0.07131,14.335
Fig. 3.16,HTFGB-06ST,2379,195.5,247.77,88,0.07043,14.314
Fig. 3.16,HTFGB-06ST,2380,195.38,247.83,86,0.06956,14.292
Fig. 3.16,HTFGB-06ST,2381,195.14,247.89,78,0.0678,14.271
Fig. 3.16,HTFGB-06ST,2382,195.14,247.95,78,0.0678,14.25
Fig. 3.16,HTFGB-06ST,2383,195.11,248.01,79,0.06758,14.228
Fig. 3.16,HTFGB-06ST,2384,195.11,248.07,79,0.06758,14.207
Fig. 3.16,HTFGB-06ST,2385,195.05,248.13,79,0.06714,14.186
Fig. 3.16,HTFGB-06ST,2386,195.05,248.19,79,0.06714,14.164
Fig. 3.16,HTFGB-06ST,2387,195.05,248.25,79,0.06714,14.143
Fig. 3.16,HTFGB-06ST,2388,195.05,248.31,79,0.06714,14.122
Fig. 3.16,HTFGB-06ST,2389,195.05,248.37,79,0.06714,14.1
Fig. 3.16,HTFGB-06ST,2390,195.05,248.43,79,0.06714,14.079
Fig. 3.16,HTFGB-06ST,2391,195.05,248.49,79,0.06714,14.058
Fig. 3.16,HTFGB-06ST,2392,195.02,248.55,80,0.06692,14.037
Fig. 3.16,HTFGB-06ST,2393,195.02,248.61,78,0.06692,14.015
Fig. 3.16,HTFGB-06ST,2394,195.02,248.67,78,0.06692,13.994
Fig. 3.16,HTFGB-06ST,2395,195.02,248.73,78,0.06692,13.973
Fig. 3.16,HTFGB-06ST,2396,195.02,248.79,78,0.06692,13.951
Fig. 3.16,HTFGB-06ST,2397,194.99,248.85,77,0.06671,13.93
Fig. 3.16,HTFGB-06ST,2398,194.99,248.91,77,0.06671,13.909
Fig. 3.16,HTFGB-06ST,2399,194.99,248.97,75,0.06671,13.887
Fig. 3.16,HTFGB-06ST,2400,194.96,249.03,74,0.06649,13.866
Fig. 3.16,HTFGB-06ST,2401,194.96,249.09,74,0.06649,13.845
Fig. 3.16,HTFGB-06ST,2402,194.96,249.15,72,0.06649,13.823
Fig. 3.16,HTFGB-06ST,2403,194.93,249.21,71,0.06627,13.802
Fig. 3.16,HTFGB-06ST,2404,194.9,249.27,70,0.06605,13.781
Fig. 3.16,HTFGB-06ST,2405,194.9,249.33,68,0.06605,13.759
Fig. 3.16,HTFGB-06ST,2406,194.93,249.39,67,0.06627,13.738
Fig. 3.16,HTFGB-06ST,2407,194.9,249.45,66,0.06605,13.717
Fig. 3.16,HTFGB-06ST,2408,194.93,249.51,65,0.06627,13.695
Fig. 3.16,HTFGB-06ST,2409,194.93,249.57,63,0.06627,13.674
Fig. 3.16,HTFGB-06ST,2410,194.9,249.63,62,0.06605,13.653
Fig. 3.16,HTFGB-06ST,2411,194.9,249.69,60,0.06605,13.632
Fig. 3.16,HTFGB-06ST,2412,194.9,249.75,58,0.06605,13.61
Fig. 3.16,HTFGB-06ST,2413,194.96,249.81,56,0.06649,13.589
Fig. 3.16,HTFGB-06ST,2414,194.93,249.87,53,0.06627,13.568
Fig. 3.16,HTFGB-06ST,2415,194.93,249.93,51,0.06627,13.546
Fig. 3.16,HTFGB-06ST,2416,194.96,249.99,48,0.06649,13.525
Fig. 3.16,HTFGB-06ST,2417,194.96,250.05,44,0.06649,13.504
Fig. 3.16,HTFGB-06ST,2418,194.96,250.11,38,0.06649,13.482
Fig. 3.16,HTFGB-06ST,2419,194.3,250.17,4,0.06166,13.461
Fig. 3.16,HTFGB-06ST,2420,195.41,250.23,11,0.06977,13.44
Fig. 3.16,HTFGB-06ST,2433,191.39,251.01,19,0.0404,13.163
Fig. 3.16,HTFGB-06ST,2434,191.33,251.07,25,0.03996,13.141
Fig. 3.16,HTFGB-06ST,2435,191.3,251.13,32,0.03974,13.12
Fig. 3.16,HTFGB-06ST,2436,191.3,251.19,36,0.03974,13.099
Fig. 3.16,HTFGB-06ST,2437,191.27,251.25,39,0.03952,13.077
Fig. 3.16,HTFGB-06ST,2438,191.3,251.31,42,0.03974,13.056
Fig. 3.16,HTFGB-06ST,2439,191.3,251.37,44,0.03974,13.035
Fig. 3.16,HTFGB-06ST,2440,191.27,251.43,47,0.03952,13.013
Fig. 3.16,HTFGB-06ST,2441,191.27,251.49,49,0.03952,12.992
Fig. 3.16,HTFGB-06ST,2442,191.27,251.55,51,0.03952,12.971
Fig. 3.16,HTFGB-06ST,2443,191.27,251.61,53,0.03952,12.949
Fig. 3.16,HTFGB-06ST,2444,191.27,251.67,55,0.03952,12.928
Fig. 3.16,HTFGB-06ST,2445,191.3,251.73,56,0.03974,12.907
Fig. 3.16,HTFGB-06ST,2446,191.27,251.79,57,0.03952,12.885
