figure,specimen,drawing_index,pdf_x_pt,pdf_y_pt,slip_in,total_load_kip
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.215,352.055,0.22571,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,352.055,0.22675,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,351.306,0.22675,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,350.558,0.22675,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,352.055,0.22675,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,351.306,0.22675,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,350.558,0.22675,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,352.055,0.22675,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,354.299,0.22675,242.854
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,352.055,0.22675,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,351.306,0.22675,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,353.551,0.22675,243.772
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,350.558,0.22675,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,352.055,0.22675,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,351.306,0.22675,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,352.055,0.22675,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,351.306,0.22675,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,352.055,0.22675,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,351.306,0.22675,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,351.306,0.22778,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,307.964,351.306,0.22675,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,351.306,0.22778,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,352.055,0.22778,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,351.306,0.22778,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,352.055,0.22778,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,351.306,0.22778,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,352.055,0.22778,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,351.306,0.22778,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,352.055,0.22778,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,351.306,0.22778,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,352.055,0.22778,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,351.306,0.22778,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,352.055,0.22778,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,308.713,351.306,0.22778,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,351.306,0.22882,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,352.055,0.22882,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,351.306,0.22882,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,352.055,0.22882,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,351.306,0.22882,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,352.055,0.22882,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,351.306,0.22882,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,350.558,0.22882,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,351.306,0.22882,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,352.055,0.22985,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,350.558,0.22882,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,309.462,351.306,0.22882,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,350.558,0.22985,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,349.81,0.22985,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,350.558,0.22985,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,352.055,0.22985,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,350.558,0.22985,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,352.055,0.22985,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,350.558,0.22985,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,350.558,0.22985,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,352.055,0.22985,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,350.558,0.22985,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,349.81,0.22985,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,352.055,0.22985,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,350.558,0.23088,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.211,351.306,0.22985,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,350.558,0.23088,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,350.558,0.23088,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,350.558,0.23088,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,350.558,0.23088,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,350.558,0.23088,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,352.055,0.23088,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,350.558,0.23088,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,352.055,0.23088,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,350.558,0.23088,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,310.96,351.306,0.23088,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,351.306,0.23295,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,352.803,0.23192,244.691
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,351.306,0.23192,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,351.306,0.23295,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,311.709,350.558,0.23192,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,351.306,0.23295,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,351.306,0.23295,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,351.306,0.23295,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,351.306,0.23295,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,351.306,0.23295,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,351.306,0.23295,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,349.062,0.23295,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,312.458,350.558,0.23295,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,350.558,0.23398,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,349.81,0.23398,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,351.306,0.23398,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,350.558,0.23398,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,351.306,0.23398,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,350.558,0.23398,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,351.306,0.23398,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,349.81,0.23398,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,350.558,0.23398,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,349.81,0.23398,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,350.558,0.23398,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,349.062,0.23398,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.207,350.558,0.23398,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,350.558,0.23502,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.81,0.23502,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,350.558,0.23502,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.81,0.23502,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,351.306,0.23502,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.81,0.23502,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,351.306,0.23502,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,350.558,0.23502,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.062,0.23502,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,350.558,0.23502,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.81,0.23502,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,350.558,0.23502,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.81,0.23502,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,350.558,0.23502,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.81,0.23502,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,350.558,0.23502,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.81,0.23502,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,350.558,0.23502,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,313.956,349.81,0.23502,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.81,0.23605,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,350.558,0.23605,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.81,0.23605,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,350.558,0.23605,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,351.306,0.23605,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,350.558,0.23605,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.81,0.23605,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,350.558,0.23605,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.062,0.23605,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.81,0.23605,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,350.558,0.23605,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,352.055,0.23605,245.609
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,351.306,0.23605,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,350.558,0.23605,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.81,0.23605,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,350.558,0.23605,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,351.306,0.23605,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,350.558,0.23605,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.81,0.23605,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.062,0.23605,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.81,0.23605,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,351.306,0.23605,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,314.705,349.81,0.23605,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,350.558,0.23708,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.81,0.23708,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,348.314,0.23708,250.203
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.81,0.23708,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,350.558,0.23708,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.81,0.23708,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,350.558,0.23708,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.81,0.23708,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,350.558,0.23708,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.062,0.23708,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.81,0.23708,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,348.314,0.23708,250.203
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.81,0.23708,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,350.558,0.23708,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.81,0.23708,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,351.306,0.23708,246.528
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.062,0.23812,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,315.454,349.81,0.23708,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.062,0.23812,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.81,0.23812,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,350.558,0.23812,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.81,0.23812,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,350.558,0.23812,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.81,0.23812,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.062,0.23812,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.81,0.23812,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.062,0.23812,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.81,0.23812,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.062,0.23812,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.81,0.23812,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.062,0.23812,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.81,0.23812,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,350.558,0.23812,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,350.558,0.23915,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.81,0.23915,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.203,349.81,0.23812,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.81,0.23915,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,350.558,0.23915,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.81,0.23915,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.062,0.23915,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.81,0.23915,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.062,0.23915,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.81,0.23915,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.062,0.23915,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.81,0.23915,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.062,0.23915,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.81,0.23915,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,350.558,0.23915,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,316.952,349.062,0.23915,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,350.558,0.24019,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,350.558,0.24019,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,350.558,0.24019,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,348.314,0.24019,250.203
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,350.558,0.24019,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,350.558,0.24019,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.81,0.24019,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,350.558,0.24019,247.447
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,317.701,349.062,0.24019,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.81,0.24122,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.062,0.24122,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.81,0.24122,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.062,0.24122,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.81,0.24122,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.062,0.24122,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.81,0.24122,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.062,0.24122,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.81,0.24122,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.062,0.24122,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.81,0.24122,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.062,0.24122,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.81,0.24122,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.062,0.24122,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,318.45,349.81,0.24122,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.81,0.24225,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.81,0.24225,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.81,0.24225,248.365
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,347.566,0.24225,251.121
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,348.314,0.24225,250.203
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,348.314,0.24225,250.203
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,348.314,0.24225,250.203
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,348.314,0.24225,250.203
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,347.566,0.24225,251.121
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.199,349.062,0.24225,249.284
Fig92_CIP_longitudinal,PO-S1-L4D-CIP,10,319.948,349.062,0.24329,249.284
